model,dataset,k,cv,purity,nmi,td,seed,runtime_seconds,status,error,evaluation_protocol,top_n,cv_source,td_definition,assignment_source,topic_source
sbert_msmpnet,google_news_s,50,,,,,42,6.148,error,"401 Client Error. (Request ID: Root=1-6aa6f432-4f07781f5d801ebc3d6b61b4;2be4f997-5c49-4344-bc48-ac32deaac299)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f432-4f07781f5d801ebc3d6b61b4;2be4f997-5c49-4344-bc48-ac32deaac299)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,google_news_s,50,,,,,42,8.161,error,"401 Client Error. (Request ID: Root=1-6aa6f450-1c57799b5ca8bf0d04785f55;9b756faa-c7c8-4f0b-81da-d5445d12ca04)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f450-1c57799b5ca8bf0d04785f55;9b756faa-c7c8-4f0b-81da-d5445d12ca04)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,google_news_s,50,,,,,42,6.704,error,"401 Client Error. (Request ID: Root=1-6aa6f46d-6b8a3a9374789244018bdce8;b7585ad1-5e17-47fd-81a2-64c5fb952c19)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f46d-6b8a3a9374789244018bdce8;b7585ad1-5e17-47fd-81a2-64c5fb952c19)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,google_news_s,100,,,,,42,6.402,error,"401 Client Error. (Request ID: Root=1-6aa6f475-442074966212912614e6709f;2a27ec14-6fbc-4ac9-87a7-9fe541d563ae)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f475-442074966212912614e6709f;2a27ec14-6fbc-4ac9-87a7-9fe541d563ae)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,google_news_s,100,,,,,42,8.125,error,"401 Client Error. (Request ID: Root=1-6aa6f492-431cfbdb73dd3f041c394111;8a77e3b7-4bbc-4ec1-b4a2-9066f69100ed)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f492-431cfbdb73dd3f041c394111;8a77e3b7-4bbc-4ec1-b4a2-9066f69100ed)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,google_news_s,100,,,,,42,7.05,error,"401 Client Error. (Request ID: Root=1-6aa6f4af-53e348bb26d8e61c62dade1c;ab637088-37d4-4fa7-9ea6-79289533461b)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f4af-53e348bb26d8e61c62dade1c;ab637088-37d4-4fa7-9ea6-79289533461b)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,tweet,50,,,,,42,7.441,error,"401 Client Error. (Request ID: Root=1-6aa6f4b8-36116fec27ba2f894ea5f08e;920dbe13-f50f-4c18-95f8-a55134e4b38d)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f4b8-36116fec27ba2f894ea5f08e;920dbe13-f50f-4c18-95f8-a55134e4b38d)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,tweet,50,,,,,42,7.856,error,"401 Client Error. (Request ID: Root=1-6aa6f4d6-1eea1f774cbf8a891313edb9;9499af3c-ee83-4b19-bbe6-272c504e5338)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f4d6-1eea1f774cbf8a891313edb9;9499af3c-ee83-4b19-bbe6-272c504e5338)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,tweet,50,,,,,42,6.812,error,"401 Client Error. (Request ID: Root=1-6aa6f4f2-0fe4f87006b88d4960b78ddb;e4d7847c-d395-496c-92c8-3a7333376c98)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f4f2-0fe4f87006b88d4960b78ddb;e4d7847c-d395-496c-92c8-3a7333376c98)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,tweet,100,,,,,42,7.494,error,"401 Client Error. (Request ID: Root=1-6aa6f4fb-704252c853efbc0762965c2f;aa64ebc4-91cf-45be-bc1f-34cdf9e62e27)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f4fb-704252c853efbc0762965c2f;aa64ebc4-91cf-45be-bc1f-34cdf9e62e27)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,tweet,100,,,,,42,9.603,error,"401 Client Error. (Request ID: Root=1-6aa6f51a-65bce9c433b922256eb5bfce;69c1fcbf-6b0f-493c-bda5-325910b5b24f)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f51a-65bce9c433b922256eb5bfce;69c1fcbf-6b0f-493c-bda5-325910b5b24f)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,tweet,100,,,,,42,7.991,error,"401 Client Error. (Request ID: Root=1-6aa6f538-562a1f0f1e8618b30e1952bb;e221ed57-d692-4a80-a766-9e322b72d0a8)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f538-562a1f0f1e8618b30e1952bb;e221ed57-d692-4a80-a766-9e322b72d0a8)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,hicot_20ng,50,,,,,42,6.441,error,"401 Client Error. (Request ID: Root=1-6aa6f540-1fd535cf4dabcd4e6385950c;8e045a53-6fdd-4224-a884-bebb97bb80cd)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f540-1fd535cf4dabcd4e6385950c;8e045a53-6fdd-4224-a884-bebb97bb80cd)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,hicot_20ng,50,,,,,42,7.847,error,"401 Client Error. (Request ID: Root=1-6aa6f55e-16d221150f5fafb540b0ad51;5742462b-f977-4f64-867d-c39befec5878)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f55e-16d221150f5fafb540b0ad51;5742462b-f977-4f64-867d-c39befec5878)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
